date,title,ID
10/5/2017 10:21,Gerdau sells Chilean subsidiary to local investors ,8008
10/5/2017 10:05,Asean steel consumption to grow steadily: Seaisi ,8009
10/5/2017 9:49,European tube market slows on low ordering ,8010
10/5/2017 9:04,Argentina extends investigation on Chinese seamless pipes ,8011
10/5/2017 9:03,French long product exports surge in first-half 2017 ,8012
10/4/2017 21:50,US imports decline in September  ,8013
10/4/2017 21:37,US scrap market to moderate in October  ,8014
10/4/2017 21:35,Iron ore remains becalmed as China holidays ,8015
10/4/2017 21:24,Canada again reviews China plate dumping duties  ,8016
10/4/2017 20:19,Global renewable energy capacity growth surges in 2016 ,8017
10/4/2017 20:08,VÃ­tkovice Steel upgrades sheet piling production ,8018
10/4/2017 19:44,Amtrak anticipates $38 billion in infrastructure upgrades ,8019
10/4/2017 18:19,"UAE scrap recycling to grow, but exports dominate ",8020
10/4/2017 17:45,"Pellet premiums, gas continue to squeeze Mid-East producers ",8021
10/4/2017 17:22,thyssenkrupp combines all forging operations into single entity ,8022
10/4/2017 17:20,Liberty Speciality alloy surcharges rise again for October ,8023
10/4/2017 17:18,Coil derivatives' prices falter in NW Europe ,8024
10/4/2017 17:17,NW Europe HRC prices flatten awaiting AD ruling ,8025
10/4/2017 16:19,NMDC lowers domestic iron ore prices for October ,8026
10/4/2017 16:06,Ampco-Pittsburgh ceo plans 2018 retirement  ,8027
10/4/2017 15:32,SSWL sees surge in September wheel rim sales ,8028
10/4/2017 13:30,ArcelorMittal targets higher EU longs prices for November ,8029
10/4/2017 11:35,EU changes methodology for AD investigations ,8030
10/4/2017 11:29,Italian coil market quietens as prices stabilise ,8031
10/4/2017 11:06,Hoa Phat contracts Danieli for new caster/HRC mill ,8032
10/4/2017 10:36,Dongkuk offtake boosts CSP's  improvement ,8033
10/4/2017 9:50,French crude steel output jumps on-year ,8034
10/4/2017 9:28,Brazil's flat steel exports decrease in September ,8035
10/4/2017 9:27,Vallourec boosts stainless umbilical tube capacity ,8036
10/4/2017 8:55,Brazil`s iron ore exports see September dip ,8037
10/3/2017 21:51,China plans increased geothermal energy use for heating ,8038
10/3/2017 21:45,Electrosteel Steels seeks debt resolution plan ,8039
10/3/2017 21:14,Speciality Steels sees benefit from Liberty investment ,8040
10/3/2017 20:59,US sheet players seek fourth quarter direction  ,8041
10/3/2017 20:51,Iron ore prices hardly move ,8042
10/3/2017 19:52,"TimkenSteel, USW reach new labour deal  ",8043
10/3/2017 19:46,Cliffs gains control of Tilden Mining  ,8044
10/3/2017 19:27,AZZ hopes to bounce back from tough Q2  ,8045
10/3/2017 15:22,BIR foresees fourth quarter recovery in scrap prices  ,8046
10/3/2017 15:21,"Turkey's January-August flats production rises, longs output falls ",8047
10/3/2017 15:16,"Global first-half scrap use rises, EU main exporter ",8048
10/3/2017 15:14,Turkish steel imports slump in August ,8049
10/3/2017 15:09,"Kardemir targets higher longs, fewer semis Q4 sales ",8050
10/3/2017 15:05,Turkish mills further reduce domestic scrap prices ,8051
10/3/2017 15:01,Brazil launches AD investigation on Indian grinding balls ,8052
10/3/2017 15:00,Most German stockholders feel benefit from strong market  ,8053
10/3/2017 14:58,EU rebar export prices retain uncertain outlook ,8054
10/3/2017 14:17,EU HRC import offers move down hampering sentiment ,8055
10/3/2017 14:16,EC to confirm new HRC duties this week ,8056
10/3/2017 14:10,Polish stockist's workers plan picket over wages ,8057
10/3/2017 13:48,Showa Denko completes SGL acquisition bar US unit ,8058
10/3/2017 12:08,Forward delivery of Chinese rebar confuses Singapore market ,8059
10/3/2017 11:56,Deacero set to expand rebar production in Mexico ,8060
10/3/2017 10:23,Chile`s steel consumption to stabilise in 2017: ICHA ,8061
10/3/2017 10:08,Italian rebar prices move upwards again ,8062
10/3/2017 9:13,French scrap values fall in October ,8063
10/3/2017 8:48,Beltrame announces further price increases ,8064
10/2/2017 22:58,UK manufacturing remains on the upswing ,8065
10/2/2017 22:09,Iron ore quietens as Rio's trains go autonomous ,8066
10/2/2017 21:47,US raw steel production falls on week  ,8067
10/2/2017 20:34,US sheet observers see decline ahead  ,8068
10/2/2017 20:33,Iranian iron ore exports surge in April-August ,8069
10/2/2017 19:37,US plate prices slide again  ,8070
10/2/2017 18:57,Icdas slashes domestic longs prices as scrap slumps ,8071
10/2/2017 18:14,US construction spending grows in August  ,8072
10/2/2017 16:40,"Sonasid improves results, hopes for more protection ",8073
10/2/2017 16:39,S+B opens warehouse in Santiago de Chile ,8074
10/2/2017 16:25,Polish car production slump continues in August ,8075
10/2/2017 16:08,Tokai Carbon to acquire SGL US subsidiary ,8076
10/2/2017 14:38,Holland's SSC Noviostaal  moves to new warehouse ,8077
10/2/2017 12:45,Authorities confirm Ilva maximum crude steel output ,8078
10/2/2017 12:23,"Feng Hsin cuts domestic scrap, rebar prices ",8079
10/2/2017 12:05,French stainless scrap falls ,8080
10/2/2017 10:30,French car output ticks up in September ,8081
10/2/2017 10:13,Mexican iron ore production remains sluggish in July ,8082
10/1/2017 17:49,"Turkish domestic HRC prices flatten, export prices fall ",8083
10/1/2017 14:54,Salzgitter to construct third hot-dip galvanising line  ,8084
10/1/2017 14:28,"PMIs, reserve ratios boost Chinese sentiment before holiday ",8085
10/1/2017 10:41,SMS bags wire rod mill contract from China ,8086
9/30/2017 12:46,Electrodes cause uncertainty in NW Europe rebar market ,8087
9/30/2017 4:18,Iron ore falls into holiday as restrictions bite ,8088
9/29/2017 21:30,Canada drops two producers from pipe case  ,8089
9/29/2017 20:16,Imports pressure US OCTG prices  ,8090
9/29/2017 18:28,"US rigs rise 5, Canada down 7  ",8091
9/29/2017 17:48,Court denies General Moly water permits  ,8092
9/29/2017 16:46,"Turkish scrap dips further, mills bid below $300 ",8093
9/29/2017 16:16,Czech automotive output growth slows in August ,8094
9/29/2017 15:53,"Ryerson sees sales uptick, margin compression in Q3 ",8095
9/29/2017 15:38,Polish pipe mill eyes US sales by year-end ,8096
9/29/2017 15:08,Austria-Iran credit agreement could fund steel technology exports ,8097
9/29/2017 14:49,Spanish scrap market dips as October starts   ,8098
9/29/2017 13:49,Chinese HRC recovers slightly ,8099
9/29/2017 13:38,China rebar prices sink amid restriction fears ,8100
9/29/2017 13:23,Japanese steel exports struggle to recover in August  ,8101
9/29/2017 13:21,Vietnam simplifies steel industry standards ,8102
9/29/2017 13:19,Chinaâ€™s scrap export surge continues ,8103
9/29/2017 13:15,Chinaâ€™s Southeast Asia steel exports recover in August ,8104
9/29/2017 13:01,Argentina`s construction sector demand grows in August ,8105
9/29/2017 12:07,ArcelorMittal approves second upgrade for AvilÃ©s plant ,8106
9/29/2017 11:00,Ternium expands production in Mexico and Colombia ,8107
9/29/2017 10:24,Brazil`s steel industry seeks to avoid Section 232  ,8108
9/29/2017 10:07,Fatal accident occurs during Jiujiang plant maintenance  ,8109
9/29/2017 9:36,European scrap prices fall for October ,8110
9/29/2017 9:26,Mexico`s automotive industry awaits US Nafta rules-of-origin proposal ,8111
9/29/2017 9:25,Tianjin launches campaign against fake emissions data ,8112
9/29/2017 9:16,Estimates differ for Baosteel Zhanjiang profit in 2017 ,8113
9/29/2017 8:56,Shanxi cities tighten steelmaking and coking restrictions ,8114
9/29/2017 4:29,"Anyang city specifies steel, electrode output restrictions  ",8115
9/29/2017 4:01,Tangshan completes 2017 capacity cuts target ,8116
9/28/2017 22:49,ArcelorMittal announces $1 billion investment in Mexico ,8117
9/28/2017 20:38,French power prices rise on reactor outages ,8118
9/28/2017 20:18,KlÃ¶ckner invites investors to join its online platform  ,8119
9/28/2017 20:10,Essar Ports iron ore terminal upgrade nears completion ,8120
9/28/2017 20:09,Turkish domestic scrap prices continue to fall ,8121
9/28/2017 19:58,232 security investigation retains critics  ,8122
9/28/2017 19:43,SMS to supply new Hongda high-speed rod line ,8123
9/28/2017 19:38,Olympic Steel names new strategic vice president  ,8124
9/28/2017 19:29,Afarak takes majority shareholding in SA chrome mine ,8125
9/28/2017 18:28,"Evraz, USW sign new Pueblo labour contract  ",8126
9/28/2017 17:39,Pennsylvania pipe coater plans November layoffs  ,8127
9/28/2017 17:30,"Trump tax plan pleases steel, construction sectors ",8128
9/28/2017 17:19,Schnitzer anticipates Q4 earnings increase ,8129
9/28/2017 16:17,Iron ore falls despite Chinese mining restrictions ,8130
9/28/2017 15:59,Chinaâ€™s steel industry enjoys profits but problems remain ,8131
9/28/2017 15:51,Chinese steel slides into holiday ,8132
9/28/2017 15:37,"Sabic hikes rebar despite scrap, billet downtrend ",8133
9/28/2017 15:07,UK vehicle production continues to dip in August ,8134
9/28/2017 12:13,Ahmsa re-starts cold rolling mill after accident ,8135
9/28/2017 11:11,Turkish demand supports CSP slab export growth ,8136
9/28/2017 8:27,Eastern China's Xuzhou announces winter steel restrictions' plan  ,8137
9/28/2017 7:53, Low-priced offers from China spook Manila billet market ,8138
9/28/2017 7:41,More northern Chinese cities issue steel restrictions' guidance  ,8139
9/28/2017 7:11, China finds more mislabelled steel capacity in south-west ,8140
9/28/2017 5:34,Centrally-owned Chinese steelmakers hit triple 2017 capacity-cut targets ,8141
9/28/2017 5:16,Bengang signs $3 billion debt-for-equity swap agreement  ,8142
9/27/2017 22:57,Iron ore steadies ahead of holiday ,8143
9/27/2017 21:45,ArcelorMittal contracts SMS to modernise Dunkirk strip mill  ,8144
9/27/2017 20:53,PRO-TEC expansion divides US sheet observers ,8145
9/27/2017 17:47,Lynchburg Steel facility finds buyer ,8146
9/27/2017 17:33,US construction jobs increase in August  ,8147
9/27/2017 17:04,US sheet market prepares for lean fourth quarter  ,8148
9/27/2017 16:19,APAC/NA support stable 2018 outlook for global construction ,8149
9/27/2017 16:14,US and German policy-makers discuss steel imports  ,8150
9/27/2017 16:10,Worthington sees sales uptick in first quarter ,8151
9/27/2017 15:55,Dubai steps up electric vehicle campaign ,8152
9/27/2017 15:17,Middle-East DRI output rises despite UAE slump ,8153
9/27/2017 14:36,voestalpine chooses Kapfenberg for new speciality mill location ,8154
9/27/2017 13:57,Chinese steel prices rebound as winter restrictions approach ,8155
9/27/2017 13:42,FMG bemoans iron ore premia ,8156
9/27/2017 12:58,Italian long products' prices stabilise ,8157
9/27/2017 12:53,Danieli halves profit despite stable turnover ,8158
9/27/2017 12:41,"Danieli boosts special steel sales, targets stable 2017-18 ",8159
9/27/2017 12:41,Mechel's Chelyabinsk plant launches welded beam production ,8160
9/27/2017 12:38,Turkish white goods output grows in August ,8161
9/27/2017 11:33,Arvedi looks to expand Triestina with pickling line ,8162
9/27/2017 11:15,Yancoal buys coal mine stake from Mitsubishi ,8163
9/27/2017 10:43,Vietnamese HRC market flattens out after sharp fall ,8164
9/27/2017 10:41,Latin American finished steel imports increase to end-July ,8165
9/27/2017 10:16,Alacero signals rise in LatAm steel production/consumption ,8166
9/27/2017 9:30,US posts rise in LatAm steel exports ,8167
9/27/2017 9:16,Tangshan removes restrictions as Handan does the opposite ,8168
9/27/2017 5:40,More Chinese provinces publish steelmaking energy consumption data  ,8169
9/27/2017 4:43,Zenith forecasts over-budget steel output for 2017 ,8170
9/27/2017 4:41,Anyang estimates significant growth in nine-month profits ,8171
9/27/2017 4:40,Sichuan withdraws capacity replacement notice following government  queries ,8172
9/27/2017 4:17,"Taiwanese scrap, rebar markets flatten on sentiment, holidays ",8173
9/26/2017 21:52,Burns Harbor plate mill resumes operation ,8174
9/26/2017 21:15,US imports slide in August  ,8175
9/26/2017 21:09,MDU to build natural gas pipeline in Dakota ,8176
9/26/2017 20:35,British Steel goes on wire rod acquisition trail ,8177
9/26/2017 19:44,Buyers predict lower US sheet prices ahead  ,8178
9/26/2017 18:27,Cemtas starts new heat treatment line tests ,8179
9/26/2017 18:08,"Outokumpu, ATI join stainless hike ",8180
9/26/2017 17:58,"PRO-TEC adds 500,000 st in Ohio  ",8181
9/26/2017 17:42,voestalpine opens new high-tech wire rod mill ,8182
9/26/2017 17:38,"Crescent sees improving pipe/billet demand, lifts production ",8183
9/26/2017 16:57,Dost Steels reschedules commissioning for end-November ,8184
9/26/2017 16:53,Iron ore rebounds ahead of holiday ,8185
9/26/2017 16:48,Turkish domestic scrap prices decline on imports slump ,8186
9/26/2017 16:41,Chinese steel prices firm in holiday lull ,8187
9/26/2017 16:36,Egypt extends rebar AD duties by two months ,8188
9/26/2017 16:09,Turkish steelmakers seek stronger trade relations with LatAm ,8189
9/26/2017 16:00,Cognor secondary offering to raise $27m debt-restructuring funds ,8190
9/26/2017 15:39,Dutch service centre Laura Metaal completes equipment upgrade  ,8191
9/26/2017 14:58,EU mills prepare new price increase for coils ,8192
9/26/2017 14:51,EC considers fixed duty/tonne for HRC imports ,8193
9/26/2017 14:47,CSC sees improved sales volumes in August ,8194
9/26/2017 12:18,Italian scrap prices decline ,8195
9/26/2017 12:15,Brazilian iron ore tailings processor receives operating license ,8196
9/26/2017 11:18,Spanish automotive production continues to fall ,8197
9/26/2017 10:50,Belt and road to generate significant demand: BHPB ,8198
9/26/2017 10:30,US bulk scrap market weakens in East Asia ,8199
9/26/2017 10:29,Spanish scrap prices fall back to July levels ,8200
9/26/2017 9:38,"Zhenzhou issues steel, electrode restrictions over heating seasons ",8201
9/26/2017 6:19,Environmental inspection group warns Handan steelmakers ,8202
9/26/2017 5:03,Shougang issues major bonds to fund non-steel business  ,8203
9/26/2017 5:00,Chinese steel first-half E-commerce volumes increase 51%  ,8204
9/26/2017 4:58,"Baowu, Shougang cooperate with Baidu on intelligent manufacturing  ",8205
9/25/2017 20:53,US raw steel production falls on week ,8206
9/25/2017 20:43,US sheet prices tick down another notch ,8207
9/25/2017 19:53,USW bashes administration over plant idling  ,8208
9/25/2017 18:59,US plate prices stay soft ahead of Q4 ,8209
9/25/2017 18:21,AZZ cuts full-year guidance ,8210
9/25/2017 18:11,thyssenkrupp decides on 10% capital increase ,8211
9/25/2017 17:47,German re-roller lines up â‚¬12m for modernisation ,8212
